n,theta2,theta1
0.8624127955425942,1.147963612360685,0.905056869767472
0.5891778224499905,4.9093360550388185,-0.6160161031612079
0.7757610388790868,3.3946398936766884,-0.1954580658978648
0.9643048478465372,3.965126138938493,-0.7857671317254045
0.7137243862409944,3.0533732883561187,0.06292418849295231
0.5904386702081675,3.9481289058387716,-0.44032609697304026
0.6950682765389145,2.606894796199227,0.3620516803472768
0.17895252901207148,3.9586027104685786,-0.130847841424565
0.5210143960020674,2.785893611634236,0.18245161710735908
0.8629114669645833,4.060003026876387,-0.7555675464394617
0.8284258787406622,2.9875525400012437,0.12745152031376947
0.1454502014842396,3.9982490182270274,-0.11013293999296626
0.19611975848715524,3.9469825326357366,-0.14189782432581746
0.9340751853095988,1.5791248644612366,1.2055695508980278
0.3849468872746445,2.4748882093748024,0.2403586272018813
0.3481505343271434,2.8003517240343183,0.11677614373191182
0.6168221523750474,4.07823633569539,-0.5200181779611984
0.9370801170308752,4.878370216831428,-1.178939582670343
0.4695286334076435,1.1289746871054351,0.4383453068318297
0.02665759445688509,3.039469068621369,0.002717642890696148
0.8449423675680334,2.854774211704929,0.2413728965558095
0.35915212386210804,4.730017808461178,-0.36729944749819776
0.9141611240534788,2.11288210929817,0.8996381086792317
0.7698587503624219,2.9221719463116678,0.16836504029120505
0.5037075050120846,1.816417957298328,0.5104723208537469
0.02094057271811534,3.4302865806689096,-0.005961825692560851
0.16833726934734095,1.7102675685498214,0.16748457741067366
0.6969830712992644,4.351476922603728,-0.7103247761783349
0.8072902473662689,4.864757409714811,-0.9238651919370106
0.04150305754459693,3.379765249976378,-0.00979185679771672
0.2678065558200271,4.172818280985478,-0.2318301503661792
0.8236107819599294,1.0965113656839316,0.8222812153983425
0.5163514405618156,2.0528300978306566,0.4751987962765786
0.5822603494825734,3.6370159388079752,-0.28047170194578136
0.6960461256551851,1.3310287113404788,0.7425033800816127
0.488239159816925,1.587028035944399,0.5099972461096086
0.6314759049067532,3.649217730754008,-0.3119997349493049
0.5271723927790567,2.7666521860592126,0.1942794209197536
0.9335771580528938,3.123375744617196,0.017006769283672802
0.7558536639181156,4.9128976605888095,-0.8341272095347583
0.2835909065674763,1.896138450379456,0.27205781479232105
0.5615131687299576,4.924678856886969,-0.5810569881419376
0.9452407803276012,2.279710859066816,0.8002108117740663
0.44104945247546395,3.1481530764313184,-0.0028934541842548928
0.04933140271407355,2.4212535152436785,0.03254669250831523
0.7524585902512957,1.7707696564455049,0.8293069958019118
0.1433912160302232,1.8438317624986844,0.1385221258651263
0.2386309818797159,3.883878037454556,-0.16201617010059186
0.21555018271778825,1.4084873238899398,0.2143549245788309
0.5412293334613212,2.6035484240272004,0.2810421335017469
0.11025120480759233,2.0247503429816494,0.09924783947917756
0.3464641270288722,4.185395870947221,-0.30412348697850505
0.3945100001604159,1.9803787350016244,0.3702826855247839
0.7132116947167019,3.028620937313814,0.0804883496073855
0.2359210549761036,3.1435066852687106,-0.0004515601125773839
0.104163738076141,3.374100208967299,-0.024003539177018456
0.8296545034731133,2.6672304383590437,0.3886746614326974
0.02320116322575561,3.0419594543832087,0.0023077855983744365
0.8850525265758891,2.097942957473496,0.8708909347988241
0.7613333471943294,1.770411017975364,0.842359001111366
0.2477893496890453,1.0146062832602785,0.21202577691849256
0.4774960685208224,2.4237635152618524,0.3194806597017229
0.5368674522373622,4.5392454859999365,-0.5572335154901453
0.30020066453280797,1.6122889276435703,0.3046321512397143
0.4861484413567704,4.541360166765626,-0.4995785366040422
0.8278667360926939,3.2857862206142165,-0.11924220178013024
0.7261468114068912,1.6330754445558346,0.8106555477873059
0.4831698583563365,3.215741145438993,-0.035801143848229286
0.2565472124400362,1.4291655385167434,0.2567913581636537
0.3952254098490144,1.028317155000304,0.3453047530386464
0.735099492920496,2.4038880570251098,0.5171689867302586
0.09945493708491193,1.843291629400574,0.09593235756405848
0.5252914493062433,4.946845606520691,-0.5362545090111223
0.28263380691406026,1.0680569143396217,0.25026671573844617
0.7064336889324637,4.047513384250899,-0.5895159635271657
0.4754362314168633,3.1118571963540886,0.014135701213659552
0.5337213649787899,1.605476846834062,0.5626155700820776
0.7534586309353356,3.3139115619387765,-0.12955569307877451
0.38276554879970304,4.7218563060134455,-0.3927693980330339
0.8317307198384034,4.572881250956012,-0.9678177011721544
0.947074431366854,3.843846860521663,-0.6582752621308211
0.4984566811807323,4.179400615054104,-0.4437364043166745
0.4790047875775044,1.8678968887742515,0.4757657170390968
0.926198507430721,3.879257841974051,-0.6724772719056563
0.5113845205592411,4.600137868004054,-0.533054124735982
0.4188341903391011,2.4144655672929054,0.28213826129754743
0.02873898842348665,3.746450947647908,-0.01634302444554878
0.17094498706593594,4.5594037919257575,-0.16976268209459805
0.6733801814344988,2.0340889571155123,0.6464999935014911
0.3533383642086412,1.8545489485717035,0.3460758463239916
0.7718439585428364,4.6336729819307765,-0.8779857585257215
0.9148644182981972,4.350040888130619,-1.0264376585573165
0.7255422405298411,4.650302889977411,-0.8097928397003378
0.8486095052561723,3.993314788854553,-0.692557109962495
0.5424188489082064,4.7090030329932295,-0.5733099522065853
0.12351006471162496,2.1627228049805667,0.10267728606052158
0.04578264876050009,2.43912797778629,0.02958452217704616
0.4522167142899342,2.8045817366380024,0.15009638170561224
0.41863892348039744,4.777122720590104,-0.4309807671195913
0.6599995756270604,4.3866515103059776,-0.6755075577280458
